,id,embedding,prediction,ground_truth
9498,3pkvom,"[-0.9894110560417175, -0.9814618825912476, 0.9021097421646118, -0.9924407005310059, -0.9807224869728088, -0.9545117616653442, -0.9768643975257874, -0.9683114290237427, -0.8884138464927673, -0.9059539437294006]",8.0,7.0
9499,3pkvom,"[-0.9973913431167603, -0.9896728992462158, 0.947180986404419, -0.9929071664810181, -0.9879807829856873, -0.9859006404876709, -0.9947770833969116, -0.9823646545410156, -0.9832565784454346, -0.9977814555168152]",8.0,9.0
9500,3uqd23,"[-0.96330726146698, -0.9275808334350586, 0.9234890341758728, -0.9163071513175964, -0.9682124853134155, -0.9863772988319397, -0.9903502464294434, -0.9642729759216309, -0.9373259544372559, -0.9840491414070129]",8.0,0.0
9501,3uqd23,"[-0.9768711924552917, -0.9664755463600159, 0.9709969758987427, -0.9675934910774231, -0.9518225193023682, -0.9700461626052856, -0.9831505417823792, -0.9873868823051453, -0.8456244468688965, -0.9768407344818115]",8.0,3.0
9502,3upbj8,"[-0.9985062479972839, -0.9906861782073975, 0.9496584534645081, -0.9665015339851379, -0.9958577156066895, -0.9784581065177917, -0.9843332767486572, -0.9874611496925354, -0.9582358002662659, -0.9936256408691406]",8.0,2.0
9503,3upbj8,"[-0.9383102059364319, -0.9810645580291748, 0.8583265542984009, -0.9465234875679016, -0.98212069272995, -0.9411866068840027, -0.975246250629425, -0.9678028225898743, -0.8180754780769348, -0.991155207157135]",8.0,8.0
9504,3unptr,"[-0.9757112264633179, -0.8845828771591187, 0.714725911617279, -0.9674164056777954, -0.9497761726379395, -0.9236264228820801, -0.965580403804779, -0.9836753606796265, -0.8699334263801575, -0.9288719892501831]",8.0,8.0
9505,3unptr,"[-0.8560085296630859, -0.9782295227050781, 0.49520838260650635, -0.9056699275970459, -0.8882214426994324, -0.6135338544845581, -0.9334403276443481, -0.9594008922576904, -0.8734789490699768, -0.9761267900466919]",8.0,4.0
9506,3umuc6,"[-0.992116391658783, -0.9801767468452454, 0.6199688911437988, -0.9355360865592957, -0.9302301406860352, -0.6839202046394348, -0.981164276599884, -0.8367043733596802, -0.9027346968650818, -0.9954653978347778]",8.0,7.0
9507,3umuc6,"[-0.9912383556365967, -0.9888436794281006, 0.7993561625480652, -0.9866852760314941, -0.9868860840797424, -0.977605938911438, -0.9737106561660767, -0.9938898086547852, -0.7681351900100708, -0.7885493040084839]",8.0,7.0
9508,3ukufl,"[-0.995728075504303, -0.952289342880249, 0.9332086443901062, -0.9147666692733765, -0.9379589557647705, -0.912796139717102, -0.9707161784172058, -0.9806477427482605, -0.9250085949897766, -0.9806848764419556]",8.0,9.0
9509,3ukufl,"[-0.981094241142273, -0.9932939410209656, 0.8262884616851807, -0.9958211183547974, -0.9797362685203552, -0.9950104355812073, -0.9523565769195557, -0.9908918738365173, -0.9917580485343933, -0.9834638237953186]",8.0,8.0
9510,3ueclx,"[-0.9594724774360657, -0.9805554151535034, 0.9096453189849854, -0.9793221354484558, -0.9670640230178833, -0.8874569535255432, -0.9519070982933044, -0.9930404424667358, -0.5099077820777893, -0.9874411821365356]",8.0,3.0
9511,3ueclx,"[-0.9843066930770874, -0.9719504714012146, 0.9548724889755249, -0.9952876567840576, -0.9947227835655212, -0.9846478700637817, -0.9949377775192261, -0.9971639513969421, -0.9504968523979187, -0.9773308038711548]",8.0,4.0
9512,3uad0w,"[-0.9731868505477905, -0.9599772691726685, 0.5470857620239258, -0.9449653029441833, -0.9752280116081238, -0.6037697792053223, -0.9202281832695007, -0.9772636890411377, -0.8076769113540649, -0.991015613079071]",8.0,7.0
9513,3uad0w,"[-0.9633598327636719, -0.9598836898803711, 0.9299569725990295, -0.9752139449119568, -0.9422252774238586, -0.9590455293655396, -0.9565308094024658, -0.8969010710716248, -0.9309877753257751, -0.9947730302810669]",8.0,9.0
9514,3u93p5,"[-0.991974413394928, -0.9884847402572632, 0.7882639169692993, -0.9932690262794495, -0.9622293710708618, -0.9593937993049622, -0.9905819296836853, -0.9952640533447266, -0.8669962882995605, -0.9857837557792664]",8.0,0.0
9515,3u93p5,"[-0.986970067024231, -0.977312445640564, 0.9573341608047485, -0.9714064598083496, -0.9671781659126282, -0.8558497428894043, -0.9657189846038818, -0.9699894189834595, -0.9628362655639648, -0.9853164553642273]",8.0,9.0
9516,3u6vjo,"[-0.9941805005073547, -0.9699943661689758, 0.9890004992485046, -0.9793702363967896, -0.9853543043136597, -0.9964731335639954, -0.985234260559082, -0.9821721315383911, -0.9187361598014832, -0.9947643280029297]",8.0,7.0
9517,3u6vjo,"[-0.988255500793457, -0.9620465636253357, 0.7353800535202026, -0.9736287593841553, -0.9807705283164978, -0.8640138506889343, -0.987013041973114, -0.9896475672721863, -0.9324443936347961, -0.9628459215164185]",8.0,3.0
9518,3u5sa8,"[-0.9917957186698914, -0.9886898994445801, 0.9097617268562317, -0.9615649580955505, -0.9953632354736328, -0.9440136551856995, -0.9606305360794067, -0.9683492183685303, -0.9900051951408386, -0.9906418919563293]",8.0,8.0
9519,3u5sa8,"[-0.9399533271789551, -0.9779070615768433, 0.6471002697944641, -0.8655187487602234, -0.9324169158935547, -0.9300375580787659, -0.9888460040092468, -0.9841183423995972, -0.8521350622177124, -0.9463909864425659]",8.0,1.0
9520,3u48cb,"[-0.9892519116401672, -0.9908690452575684, 0.981564462184906, -0.9885978698730469, -0.9402881264686584, -0.9749765992164612, -0.9919860363006592, -0.9873064756393433, -0.27105510234832764, -0.9886789917945862]",3.0,1.0
9521,3u48cb,"[-0.9079101085662842, -0.9911319017410278, 0.8733523488044739, -0.8572512269020081, -0.9476273059844971, -0.9378477931022644, -0.9705307483673096, -0.9686304330825806, -0.8869961500167847, -0.9731104373931885]",8.0,1.0
9522,3tyl4f,"[-0.9831470847129822, -0.9477720856666565, 0.8523170351982117, -0.9852152466773987, -0.9867450594902039, -0.9245728850364685, -0.9960789084434509, -0.9952597618103027, -0.8691427707672119, -0.9647642374038696]",8.0,0.0
9523,3tyl4f,"[-0.9580580592155457, -0.9721362590789795, 0.8402373194694519, -0.9531682729721069, -0.9292281270027161, -0.8190435767173767, -0.9457734823226929, -0.9758883118629456, -0.8067424297332764, -0.9652917385101318]",8.0,2.0
9524,3ttrlu,"[-0.9735658764839172, -0.9542402029037476, 0.9940880537033081, -0.9569818377494812, -0.9858905673027039, -0.9807527661323547, -0.9736133813858032, -0.9563592672348022, -0.647997260093689, -0.9957793951034546]",8.0,5.0
9525,3ttrlu,"[-0.955729067325592, -0.9522539973258972, 0.8395481705665588, -0.9595819711685181, -0.9548668265342712, -0.7589641809463501, -0.946026086807251, -0.9713757634162903, -0.9366782903671265, -0.9746827483177185]",8.0,8.0
9526,3tm8gs,"[-0.9804784655570984, -0.9647371172904968, 0.6225022077560425, -0.7535133361816406, -0.983984649181366, -0.582894504070282, -0.9652305245399475, -0.9126564860343933, -0.8271868824958801, -0.8891527652740479]",8.0,3.0
9527,3tm8gs,"[-0.9788032174110413, -0.9536378383636475, 0.9442571997642517, -0.994304358959198, -0.9847347736358643, -0.9681799411773682, -0.9781014323234558, -0.9857835173606873, -0.8628543615341187, -0.9899653792381287]",8.0,9.0
9528,3tm7fw,"[-0.9693688750267029, -0.9821521639823914, 0.9598711133003235, -0.8991970419883728, -0.9504799842834473, -0.9859606027603149, -0.9672343730926514, -0.962934672832489, -0.8580774068832397, -0.9657589197158813]",8.0,7.0
9529,3tm7fw,"[-0.982008695602417, -0.9881875514984131, 0.9963403344154358, -0.9805322289466858, -0.9773811101913452, -0.9749503135681152, -0.9927706122398376, -0.8865070343017578, -0.8553931713104248, -0.9936103224754333]",8.0,3.0
9530,3tl1qi,"[-0.9973441958427429, -0.989633321762085, 0.9498593211174011, -0.9713559746742249, -0.9763050079345703, -0.8118119835853577, -0.9953486919403076, -0.9928332567214966, -0.9440612196922302, -0.9969037175178528]",8.0,9.0
9531,3tl1qi,"[-0.9883909225463867, -0.9900035858154297, 0.990891695022583, -0.9439435005187988, -0.9540844559669495, -0.8367623686790466, -0.9776274561882019, -0.9757517576217651, -0.7677507996559143, -0.981605589389801]",8.0,1.0
9532,3ti6mh,"[-0.996087908744812, -0.9915875792503357, 0.9770197868347168, -0.9355124235153198, -0.9799095988273621, -0.9543448686599731, -0.9848024249076843, -0.9829474687576294, -0.44249165058135986, -0.986635148525238]",8.0,0.0
9533,3ti6mh,"[-0.9518471360206604, -0.9351842999458313, 0.6112100481987, -0.8946407437324524, -0.9488856792449951, -0.9722933769226074, -0.9646434783935547, -0.9580678343772888, -0.8961450457572937, -0.9534379243850708]",8.0,9.0
9534,3t94xf,"[-0.9899240136146545, -0.8690474033355713, 0.7569581866264343, -0.9875885844230652, -0.9927194118499756, -0.9749761819839478, -0.9893200397491455, -0.9820042252540588, -0.9728254675865173, -0.9961316585540771]",8.0,9.0
9535,3t94xf,"[-0.9432317614555359, -0.9851809740066528, 0.7361036539077759, -0.8808301091194153, -0.971260666847229, -0.8248463273048401, -0.9591577053070068, -0.9633656144142151, -0.9366410374641418, -0.9601550102233887]",8.0,5.0
9536,3t912n,"[-0.9957005381584167, -0.9520310163497925, 0.932951807975769, -0.9143684506416321, -0.9376848936080933, -0.9125348925590515, -0.9705275297164917, -0.9805365800857544, -0.9247839450836182, -0.9805593490600586]",8.0,9.0
9537,3t912n,"[-0.990727424621582, -0.951164186000824, 0.9402166604995728, -0.962268590927124, -0.934473991394043, -0.975777268409729, -0.9872461557388306, -0.9823495745658875, -0.7777684330940247, -0.9714853167533875]",8.0,3.0
9538,3t8r3j,"[-0.93732088804245, -0.9210698008537292, 0.8211225867271423, -0.7875109910964966, -0.9614914655685425, -0.9231104850769043, -0.9535084962844849, -0.9872837066650391, -0.9469740986824036, -0.9761589169502258]",8.0,3.0
9539,3t8r3j,"[-0.9809800982475281, -0.9804375171661377, 0.9891999363899231, -0.9940640926361084, -0.968019425868988, -0.9873039126396179, -0.9955873489379883, -0.9767280220985413, -0.7816111445426941, -0.9928677082061768]",8.0,2.0
9540,3t7l4x,"[-0.9280409812927246, -0.98293536901474, 0.8821859359741211, -0.9422038793563843, -0.9690782427787781, -0.968317985534668, -0.8851994872093201, -0.9816892147064209, -0.8710942268371582, -0.9525718092918396]",8.0,1.0
9541,3t7l4x,"[-0.9947031140327454, -0.939731240272522, 0.9103736281394958, -0.894174337387085, -0.9175032377243042, -0.9099098443984985, -0.9568044543266296, -0.968887984752655, -0.898686945438385, -0.9769411683082581]",8.0,9.0
9542,3t2y2h,"[-0.9677785634994507, -0.9823423027992249, 0.8074285387992859, -0.9734961986541748, -0.916936457157135, -0.9510730504989624, -0.9758545756340027, -0.9918406009674072, -0.9073291420936584, -0.973236083984375]",8.0,3.0
9543,3t2y2h,"[-0.9648963212966919, -0.990476131439209, 0.8833943605422974, -0.9749304056167603, -0.8806094527244568, -0.9497010707855225, -0.9910948872566223, -0.9795641303062439, -0.7628623247146606, -0.9604550004005432]",8.0,5.0
9544,3ss4ea,"[-0.9038606882095337, -0.9816916584968567, 0.6644576191902161, -0.9695866703987122, -0.9619729518890381, -0.9430255889892578, -0.9474711418151855, -0.9824889302253723, -0.9300065636634827, -0.987687885761261]",8.0,7.0
9545,3ss4ea,"[-0.9874367117881775, -0.9762226939201355, 0.9728328585624695, -0.9746086597442627, -0.9823665618896484, -0.9917645454406738, -0.93885338306427, -0.9695607423782349, -0.9478497505187988, -0.993126392364502]",8.0,3.0
9546,3sj1qe,"[-0.9916154146194458, -0.9897137880325317, 0.9071776270866394, -0.9625909924507141, -0.9959272146224976, -0.9432411789894104, -0.9614723920822144, -0.9683821797370911, -0.9901418089866638, -0.9911222457885742]",8.0,3.0
9547,3sj1qe,"[-0.9887337684631348, -0.9903609752655029, 0.9909565448760986, -0.9448068141937256, -0.9555290937423706, -0.8398401737213135, -0.9782110452651978, -0.9764349460601807, -0.770051896572113, -0.9821998476982117]",8.0,7.0
9548,3sig6l,"[-0.9824542999267578, -0.9904102087020874, 0.7285178303718567, -0.9822341203689575, -0.9185361266136169, -0.9201477766036987, -0.9880509376525879, -0.9903022050857544, -0.9650917053222656, -0.9873114824295044]",8.0,3.0
9549,3sig6l,"[-0.9499908089637756, -0.9832245111465454, 0.9627975225448608, -0.9275016784667969, -0.974665105342865, -0.9245160818099976, -0.8661157488822937, -0.792504072189331, -0.8081420063972473, -0.9607822895050049]",8.0,9.0
9550,3shsh6,"[-0.9634108543395996, -0.928367555141449, 0.9236083030700684, -0.9164634346961975, -0.9683644771575928, -0.9864067435264587, -0.9903690814971924, -0.964383602142334, -0.9373998045921326, -0.984078049659729]",8.0,7.0
9551,3shsh6,"[-0.9897640943527222, -0.9921715259552002, 0.8616989254951477, -0.9661359786987305, -0.98907870054245, -0.8792259693145752, -0.9786831140518188, -0.993378758430481, -0.9426794648170471, -0.9807866215705872]",8.0,9.0
9552,3shet5,"[-0.956951379776001, -0.994874894618988, 0.9395332932472229, -0.989774763584137, -0.9294366836547852, -0.6968788504600525, -0.9708623290061951, -0.936338484287262, -0.8763049840927124, -0.9862391352653503]",8.0,8.0
9553,3shet5,"[-0.9894284605979919, -0.9814993143081665, 0.9022083282470703, -0.9924492835998535, -0.9807499051094055, -0.9545445442199707, -0.9768990874290466, -0.9683526754379272, -0.8885180354118347, -0.9060763716697693]",8.0,0.0
9554,3sf2y6,"[-0.967927873134613, -0.9421108365058899, 0.8410820364952087, -0.9820584058761597, -0.9834024906158447, -0.737572431564331, -0.9831017255783081, -0.960096001625061, -0.973699688911438, -0.9957749843597412]",8.0,8.0
9555,3sf2y6,"[-0.980119526386261, -0.9657295346260071, 0.8398033976554871, -0.965884804725647, -0.9539311528205872, -0.9190443158149719, -0.9055252075195312, -0.932575523853302, -0.8618371486663818, -0.9257172346115112]",8.0,8.0
9556,3sbotj,"[-0.9453690052032471, -0.9749807119369507, 0.9825567007064819, -0.7821265459060669, -0.963250458240509, -0.9038084149360657, -0.9353939890861511, -0.814134418964386, -0.9480605721473694, -0.9751163721084595]",8.0,8.0
9557,3sbotj,"[-0.9291635751724243, -0.9835278391838074, 0.891119122505188, -0.9425697326660156, -0.9716291427612305, -0.9651568531990051, -0.8996811509132385, -0.9841616749763489, -0.8917549848556519, -0.9539373517036438]",8.0,1.0
9558,3xlpne,"[-0.9893702268600464, -0.9921189546585083, 0.8566924333572388, -0.964935839176178, -0.9889084100723267, -0.8778687715530396, -0.9777637720108032, -0.992314875125885, -0.9402980804443359, -0.9810707569122314]",8.0,3.0
9559,3xlpne,"[-0.9911132454872131, -0.9760380387306213, 0.8221202492713928, -0.9357799887657166, -0.9860027432441711, -0.907245934009552, -0.9902470111846924, -0.911014974117279, -0.9416055083274841, -0.9839900135993958]",8.0,4.0
9560,3xj5b5,"[-0.9353968501091003, -0.985730767250061, 0.8901463150978088, -0.9460911750793457, -0.9740732312202454, -0.9693370461463928, -0.901070237159729, -0.9849464893341064, -0.8914139866828918, -0.960965096950531]",8.0,1.0
9561,3xj5b5,"[-0.9696242213249207, -0.9865556359291077, 0.9915757775306702, -0.9640573263168335, -0.9355807304382324, -0.9738489985466003, -0.9597111940383911, -0.9590369462966919, -0.7504395246505737, -0.9921992421150208]",8.0,9.0
9562,3xhtau,"[-0.997210681438446, -0.9888272881507874, 0.9464280605316162, -0.9689266085624695, -0.9738505482673645, -0.8125760555267334, -0.9948253035545349, -0.9922515153884888, -0.9429826736450195, -0.996809184551239]",8.0,3.0
9563,3xhtau,"[-0.9628947377204895, -0.9801108241081238, 0.904750406742096, -0.9595754146575928, -0.9535597562789917, -0.9911077618598938, -0.9269952774047852, -0.9483057260513306, -0.8173555135726929, -0.9760145545005798]",8.0,3.0
9564,3xa1ql,"[-0.9831584095954895, -0.9790099859237671, 0.9634581804275513, -0.9891003966331482, -0.962721049785614, -0.9881311655044556, -0.967521607875824, -0.9809963703155518, -0.7928652763366699, -0.9893333911895752]",8.0,9.0
9565,3xa1ql,"[-0.9898688793182373, -0.969012439250946, 0.99089115858078, -0.978995144367218, -0.9643192887306213, -0.9916892647743225, -0.9865374565124512, -0.9976423382759094, -0.9380801320075989, -0.90938800573349]",8.0,9.0
9566,3x9zwo,"[-0.979996919631958, -0.9883719086647034, 0.9899253845214844, -0.9680060744285583, -0.9817436933517456, -0.9535841345787048, -0.9982473850250244, -0.9880691170692444, -0.9470853805541992, -0.9713015556335449]",8.0,9.0
9567,3x9zwo,"[-0.9690868854522705, -0.9426588416099548, 0.8406315445899963, -0.9825361967086792, -0.9829949736595154, -0.7454635500907898, -0.9828364253044128, -0.9597123861312866, -0.9724559187889099, -0.995798647403717]",8.0,8.0
9568,3x9a9n,"[-0.9277674555778503, -0.986082136631012, 0.8810285329818726, -0.9458337426185608, -0.9563201665878296, -0.9596994519233704, -0.8921073079109192, -0.9709427952766418, -0.8120434284210205, -0.9561756253242493]",8.0,9.0
9569,3x9a9n,"[-0.9049142003059387, -0.9685848951339722, 0.9307183027267456, -0.9692222476005554, -0.9797020554542542, -0.8313905596733093, -0.974719226360321, -0.9370999932289124, -0.9397832751274109, -0.9316116571426392]",8.0,4.0
9570,3x44bd,"[-0.9825878739356995, -0.9795876741409302, 0.6971299052238464, -0.8147148489952087, -0.9390071630477905, -0.7707595825195312, -0.9827255606651306, -0.8832768797874451, -0.9211587905883789, -0.9779562950134277]",8.0,9.0
9571,3x44bd,"[-0.9977414608001709, -0.9915550351142883, 0.9539471864700317, -0.9746201038360596, -0.979505181312561, -0.8299273252487183, -0.9957624673843384, -0.9938434362411499, -0.9481433033943176, -0.9973650574684143]",8.0,4.0
9572,3wq2hb,"[-0.9770916104316711, -0.9874676465988159, 0.8968587517738342, -0.9870343804359436, -0.9866135716438293, -0.9977529644966125, -0.9371973276138306, -0.9970734119415283, -0.992526113986969, -0.9605364799499512]",8.0,9.0
9573,3wq2hb,"[-0.9774280190467834, -0.9863206744194031, 0.969719409942627, -0.9158608913421631, -0.9600035548210144, -0.9877817034721375, -0.9759827852249146, -0.9778613448143005, -0.894152045249939, -0.9735773205757141]",8.0,9.0
9574,3wjyp2,"[-0.9976765513420105, -0.9914990067481995, 0.9549081325531006, -0.9746227264404297, -0.9792118072509766, -0.8258350491523743, -0.9956800937652588, -0.9937114119529724, -0.9484429359436035, -0.9973098039627075]",8.0,5.0
9575,3wjyp2,"[-0.9363186359405518, -0.9325844049453735, 0.9549685716629028, -0.966417133808136, -0.961654007434845, -0.992091178894043, -0.9744940996170044, -0.9865443110466003, -0.8173234462738037, -0.959471583366394]",8.0,1.0
9576,3wjpsq,"[-0.9825853705406189, -0.9668667316436768, 0.951397180557251, -0.9947921633720398, -0.9938448071479797, -0.9840876460075378, -0.9942374229431152, -0.9967501163482666, -0.9443603157997131, -0.9739214777946472]",8.0,7.0
9577,3wjpsq,"[-0.9976484179496765, -0.9912170171737671, 0.9503493309020996, -0.9735571146011353, -0.9784911870956421, -0.8310341238975525, -0.9953768253326416, -0.9931920170783997, -0.9437216520309448, -0.9972660541534424]",8.0,7.0
9578,3wil83,"[-0.9966777563095093, -0.9402716159820557, 0.979032576084137, -0.9828886985778809, -0.9643266797065735, -0.994318425655365, -0.9665165543556213, -0.9875144958496094, -0.8503420948982239, -0.9635668992996216]",8.0,3.0
9579,3wil83,"[-0.9957829117774963, -0.9510183930397034, 0.9336755275726318, -0.9148601293563843, -0.9369651675224304, -0.9121341109275818, -0.9712830781936646, -0.9810197949409485, -0.9249047040939331, -0.9801007509231567]",8.0,9.0
9580,3whwvj,"[-0.9552408456802368, -0.9804604649543762, 0.7320958971977234, -0.9691438674926758, -0.9671448469161987, -0.8382364511489868, -0.9792174100875854, -0.9588865637779236, -0.9337157607078552, -0.9779483079910278]",8.0,5.0
9581,3whwvj,"[-0.9812652468681335, -0.9314782619476318, 0.9499889016151428, -0.9875403046607971, -0.8689665198326111, -0.9897622466087341, -0.954087495803833, -0.983494758605957, -0.796165943145752, -0.9868136644363403]",8.0,6.0
9582,3whnam,"[-0.9907858371734619, -0.9742893576622009, 0.8272415399551392, -0.9595978856086731, -0.9884439706802368, -0.9554616212844849, -0.8409515023231506, -0.9922946691513062, -0.9609259366989136, -0.9886182546615601]",8.0,3.0
9583,3whnam,"[-0.9171300530433655, -0.9846801161766052, 0.6898956298828125, -0.9729890823364258, -0.9660557508468628, -0.9482423663139343, -0.9528415203094482, -0.9848018288612366, -0.9367843270301819, -0.9896417260169983]",8.0,9.0
9584,3wezxt,"[-0.950501024723053, -0.9858470559120178, 0.9230929017066956, -0.9515002369880676, -0.9716276526451111, -0.41851067543029785, -0.9276559352874756, -0.8994526267051697, -0.6750587821006775, -0.9777438044548035]",8.0,4.0
9585,3wezxt,"[-0.9773339629173279, -0.9869324564933777, 0.970036506652832, -0.9182143807411194, -0.9608107805252075, -0.9879798293113708, -0.9751111268997192, -0.9776073098182678, -0.8925228714942932, -0.9740315079689026]",8.0,9.0
9586,3wbj6r,"[-0.9931309819221497, -0.9867826104164124, 0.895672619342804, -0.982621967792511, -0.9941290616989136, -0.9624131321907043, -0.976119875907898, -0.9849693775177002, -0.8176610469818115, -0.9107635617256165]",8.0,8.0
9587,3wbj6r,"[-0.9871455430984497, -0.987969160079956, 0.9909573197364807, -0.9392799735069275, -0.9444122314453125, -0.8405272364616394, -0.9735852479934692, -0.9708426594734192, -0.7383324503898621, -0.9792576432228088]",8.0,9.0
9588,3w9g1i,"[-0.9867260456085205, -0.9726102352142334, 0.8842774629592896, -0.9130041599273682, -0.9616224765777588, -0.9343842267990112, -0.984863817691803, -0.9175038933753967, -0.8364343047142029, -0.9833816289901733]",8.0,3.0
9589,3w9g1i,"[-0.9883296489715576, -0.9911546111106873, 0.8555393815040588, -0.9623055458068848, -0.9881315231323242, -0.8658539056777954, -0.9772863984107971, -0.9918354749679565, -0.9408436417579651, -0.978588342666626]",8.0,9.0
9590,3w8snc,"[-0.9954137802124023, -0.9479440450668335, 0.9226620197296143, -0.9079906940460205, -0.9283023476600647, -0.9136103987693787, -0.9643277525901794, -0.9755836725234985, -0.9111327528953552, -0.9794666767120361]",8.0,9.0
9591,3w8snc,"[-0.9378891587257385, -0.9709942936897278, 0.8963587880134583, -0.8764120936393738, -0.9859309196472168, -0.5681828260421753, -0.8554198741912842, -0.9363981485366821, -0.8855602741241455, -0.8321236371994019]",8.0,9.0
9592,3w0i43,"[-0.994511604309082, -0.9927691221237183, 0.9583916068077087, -0.9780299663543701, -0.8164705038070679, -0.9750744104385376, -0.9964080452919006, -0.991269588470459, -0.9177010655403137, -0.988375186920166]",8.0,0.0
9593,3w0i43,"[-0.9878946542739868, -0.9608021974563599, 0.9575526118278503, -0.9940284490585327, -0.986733078956604, -0.9893208742141724, -0.9884754419326782, -0.9967690706253052, -0.968745768070221, -0.9889340996742249]",8.0,3.0
9594,3vu66a,"[-0.9957403540611267, -0.9489439725875854, 0.9306170344352722, -0.9121552109718323, -0.9329424500465393, -0.9114006757736206, -0.9703026413917542, -0.9787382483482361, -0.9209279417991638, -0.9798508286476135]",8.0,9.0
9595,3vu66a,"[-0.9897186756134033, -0.9923627972602844, 0.8601146340370178, -0.9658721089363098, -0.9892181754112244, -0.8795863389968872, -0.9785095453262329, -0.9926425814628601, -0.9414328336715698, -0.9815032482147217]",8.0,3.0
9596,3vhkre,"[-0.9478998184204102, -0.9664013385772705, 0.9496222734451294, -0.9789919257164001, -0.9840375185012817, -0.95206618309021, -0.9874237179756165, -0.987578809261322, -0.855052649974823, -0.982059121131897]",8.0,2.0
9597,3vhkre,"[-0.7097496390342712, -0.9441168308258057, 0.7400545477867126, -0.7972077131271362, -0.9139827489852905, -0.6583082675933838, -0.9366914629936218, -0.869095504283905, -0.9286373853683472, -0.9916123151779175]",8.0,3.0
9598,3vgkn3,"[-0.9835150241851807, -0.9686762094497681, 0.9469929337501526, -0.9237942695617676, -0.8500112295150757, -0.9275979995727539, -0.9911313056945801, -0.9960353970527649, -0.7217057347297668, -0.9654702544212341]",8.0,3.0
9599,3vgkn3,"[-0.9932024478912354, -0.9761640429496765, 0.9784160852432251, -0.9911038875579834, -0.9886534214019775, -0.9490047693252563, -0.9727864265441895, -0.9856852889060974, -0.9232065677642822, -0.98895663022995]",8.0,2.0
9600,3vfy3d,"[-0.8808871507644653, -0.8879446387290955, 0.938782274723053, -0.8961570262908936, -0.9683760404586792, -0.9530590176582336, -0.9624886512756348, -0.9213734865188599, -0.9725574851036072, -0.8988215327262878]",8.0,9.0
9601,3vfy3d,"[-0.9846875071525574, -0.9427108764648438, 0.8486256003379822, -0.9359583258628845, -0.985425591468811, -0.949820876121521, -0.9587143659591675, -0.9517202377319336, -0.9160524010658264, -0.9604133367538452]",8.0,7.0
9602,3vfgrz,"[-0.9905205965042114, -0.9846252799034119, 0.940262496471405, -0.97441565990448, -0.9823220372200012, -0.9160979390144348, -0.9934548735618591, -0.8812255859375, -0.9190483093261719, -0.9881578087806702]",8.0,3.0
9603,3vfgrz,"[-0.9887341260910034, -0.9903613328933716, 0.9909566640853882, -0.9448078870773315, -0.9555307626724243, -0.83984375, -0.9782117605209351, -0.9764358401298523, -0.7700552344322205, -0.9822006225585938]",8.0,9.0
9604,3vcttk,"[-0.972503125667572, -0.9851821064949036, 0.7534312009811401, -0.9711707830429077, -0.929196298122406, -0.834356427192688, -0.9938765168190002, -0.959892749786377, -0.9503663182258606, -0.9725149869918823]",8.0,3.0
9605,3vcttk,"[-0.9872483611106873, -0.905487060546875, 0.805009663105011, -0.8881834745407104, -0.9830005764961243, -0.7864640951156616, -0.9769477844238281, -0.9147327542304993, -0.9089628458023071, -0.9513086080551147]",8.0,9.0
9606,3v84ig,"[-0.9977025389671326, -0.9913032054901123, 0.9527608156204224, -0.9738727807998657, -0.9788762331008911, -0.8293995261192322, -0.9956551790237427, -0.993644118309021, -0.947510302066803, -0.9973340630531311]",8.0,3.0
9607,3v84ig,"[-0.9954720139503479, -0.988317608833313, 0.9593936800956726, -0.994502604007721, -0.8731164336204529, -0.9925457835197449, -0.9911931157112122, -0.993819534778595, -0.3937576413154602, -0.9732627272605896]",8.0,4.0
9608,3v58yg,"[-0.7041704654693604, -0.9456466436386108, 0.737764835357666, -0.8008829951286316, -0.9164854884147644, -0.662920355796814, -0.9345703721046448, -0.8682700991630554, -0.925927460193634, -0.9917386174201965]",8.0,8.0
9609,3v58yg,"[-0.9826061725616455, -0.9900071024894714, 0.4867190420627594, -0.9546759128570557, -0.9704090356826782, -0.588516116142273, -0.9133062362670898, -0.9143114686012268, -0.5948354005813599, -0.9643445014953613]",8.0,4.0
9610,3v2l45,"[-0.9722216725349426, -0.948786735534668, 0.9638882875442505, -0.9677108526229858, -0.9967377185821533, -0.9807769656181335, -0.9886528849601746, -0.9817575812339783, -0.9790710210800171, -0.9816097617149353]",8.0,0.0
9611,3v2l45,"[-0.9582275748252869, -0.9827941060066223, 0.9477977752685547, -0.9775956869125366, -0.810253918170929, -0.8355566263198853, -0.9645671248435974, -0.9156026840209961, -0.7809160351753235, -0.9799015522003174]",8.0,2.0
9612,3v0bul,"[-0.9679700136184692, -0.9678615927696228, 0.9678311347961426, -0.9295348525047302, -0.8981371521949768, -0.933647632598877, -0.9495200514793396, -0.9716954231262207, -0.8745415210723877, -0.933954119682312]",8.0,8.0
9613,3v0bul,"[-0.986858606338501, -0.9735968112945557, 0.9554118514060974, -0.992220938205719, -0.9559882283210754, -0.9836682081222534, -0.9784456491470337, -0.9866576790809631, -0.6781746745109558, -0.9841413497924805]",8.0,8.0
9614,408hbx,"[-0.9547982215881348, -0.9851210117340088, 0.8935220837593079, -0.95579594373703, -0.9849149584770203, -0.9492461681365967, -0.9813687205314636, -0.9824720025062561, -0.8636518120765686, -0.9927577376365662]",8.0,8.0
