,id,embedding,prediction,ground_truth
9630,5glgsd,"[0.35978445410728455, -0.08395948261022568, -0.2343539297580719, -0.07677266746759415, -0.0004121258098166436, -0.16383130848407745, -0.05378851667046547, 0.6862413287162781, -0.3691350817680359, -0.007073449902236462]",2,2
9631,5gjl88,"[-0.16862744092941284, 0.27219516038894653, 0.5018709897994995, 0.1591680496931076, 0.6256940960884094, -0.11559353023767471, -0.2544494569301605, 0.5052617192268372, -0.2319655567407608, -0.7321532964706421]",2,1
9632,5gi056,"[-0.10772352665662766, 0.13145984709262848, -0.007781850174069405, -0.03523861989378929, 0.23353071510791779, -0.06946376711130142, -0.051277391612529755, 0.07220152020454407, -0.1265249401330948, -0.09689205139875412]",2,2
9633,5gfgxx,"[0.29626238346099854, -0.22576572000980377, -0.022130867466330528, 0.2694346010684967, -0.009648733772337437, -0.05658738315105438, -0.048742663115262985, 0.8535864949226379, -0.4016236960887909, -0.06213155761361122]",2,0
9634,5gf7s2,"[-0.2758176028728485, -0.21405698359012604, 0.032065168023109436, 0.3640906512737274, 0.46146634221076965, -0.47207796573638916, 0.021314166486263275, 0.025394435971975327, -0.1401698887348175, 0.13710200786590576]",2,2
9635,5gal6x,"[-0.5203520655632019, 0.09987671673297882, 0.33849310874938965, -0.3109613358974457, -0.0024117883294820786, -0.03471244499087334, 0.06294955313205719, 0.45398151874542236, -0.04009270668029785, -0.224202960729599]",2,2
9636,5g7ei0,"[0.21343298256397247, -0.31616732478141785, -0.43045639991760254, 0.1518528163433075, 0.1571921855211258, 0.1339256465435028, -0.0303744338452816, 0.1623879075050354, -0.21347405016422272, 0.09079563617706299]",2,1
9637,5fw8em,"[0.259270042181015, 0.08442185819149017, 0.716364324092865, -0.02863699570298195, 0.18477332592010498, -0.1401664763689041, 0.2035471647977829, 0.10383810847997665, -0.5520086884498596, -0.5540178418159485]",2,2
9638,5fq3y9,"[-0.1788974553346634, 0.0004781551251653582, 0.4133165180683136, 0.5030251145362854, 0.2938104271888733, -0.1240934506058693, -0.06169792264699936, 0.3674534261226654, -0.15732324123382568, -0.124007947742939]",2,2
9639,5fpmhv,"[-0.20004986226558685, 0.274029940366745, -0.00963183306157589, 0.11985404044389725, 0.1644325703382492, -0.10485836863517761, -0.04844998940825462, 0.003912482410669327, -0.361900269985199, -0.03100532665848732]",2,2
9640,5fmsn6,"[0.41368037462234497, -0.22458423674106598, -0.08749092370271683, -0.07457983493804932, 0.0339273065328598, -0.23273129761219025, 0.10958962887525558, -0.0055388715118169785, -0.38842007517814636, 0.0116443932056427]",0,1
9641,5fjhha,"[-0.019600052386522293, 0.034564703702926636, -0.2067694514989853, -0.021549921482801437, 0.3809274435043335, -0.48752540349960327, 0.17924940586090088, 0.0427982434630394, -0.14787207543849945, -0.16748790442943573]",2,0
9642,5fa12e,"[-0.09798993915319443, 0.16699327528476715, -0.17496520280838013, -0.0007017286843620241, 0.5330249071121216, 0.03391959145665169, -0.31872811913490295, 0.0016801117453724146, -0.4212265908718109, -0.13437144458293915]",2,1
9643,5f9c0s,"[-0.1314433217048645, 0.06445807963609695, 0.09764932841062546, 0.048088930547237396, 0.16550752520561218, -0.08615497499704361, 0.3059605062007904, 0.2433106005191803, -0.16195814311504364, 0.0054559288546442986]",2,1
9644,5f6s65,"[0.201040580868721, -0.09909313917160034, -0.4213091731071472, 0.1354147046804428, -0.11404838413000107, 0.018077583983540535, -0.004141973797231913, -0.1352226734161377, -0.23157624900341034, -0.42862147092819214]",2,2
9645,5f38b0,"[-0.177475705742836, 0.005988100077956915, -0.28745022416114807, 0.05094589665532112, 0.28338903188705444, -0.04464256018400192, 0.10783413052558899, -0.023390881717205048, -0.8272494077682495, -0.20713688433170319]",2,0
9646,5exq6q,"[-0.31992200016975403, 0.016442066058516502, -0.3138982355594635, -0.08414172381162643, 0.3042616546154022, -0.06897800415754318, -0.07395943999290466, -0.005519497208297253, -0.6005598306655884, -0.06668564677238464]",2,2
9647,5exd16,"[-0.11550764739513397, 0.1764674186706543, -0.053246207535266876, 0.0013195461360737681, 0.3018552362918854, 0.11379449814558029, -0.19024313986301422, 0.05007051303982735, -0.3594176769256592, -0.2508932650089264]",2,2
9648,5evyia,"[-0.05466132238507271, -0.04700649529695511, -0.23594911396503448, 0.2784416675567627, 0.4295748472213745, -0.11589503288269043, -0.04657195508480072, -0.07833138853311539, -0.5022458434104919, -0.14286531507968903]",2,1
9649,5et8gz,"[-0.26415005326271057, 0.19063936173915863, -0.0343906469643116, -0.2777595818042755, 0.12597784399986267, 0.19356945157051086, -0.22121211886405945, 0.056446824222803116, -0.010720805265009403, 0.046489693224430084]",1,1
9650,5edz3a,"[-0.3630087971687317, -0.2159723937511444, 0.11993405967950821, -0.05490269511938095, 0.41189298033714294, -0.059135179966688156, -0.26823368668556213, 0.001825234154239297, -0.10689639300107956, -0.5822024941444397]",2,2
9651,5ecvo3,"[-0.2927250266075134, -0.04895762726664543, -0.09331244975328445, 0.18328572809696198, -0.01475142128765583, -0.07074045389890671, -0.031535279005765915, -0.059883296489715576, -0.7653189301490784, -0.3904304802417755]",2,2
9652,5e8j46,"[-0.08018451184034348, -0.0541875921189785, -0.3781144618988037, 0.059308748692274094, 0.01705409213900566, 0.12176059186458588, -0.05536135286092758, 0.06822258979082108, -0.37021538615226746, -0.3363277316093445]",2,1
9653,5e852m,"[-0.13115699589252472, 0.14586704969406128, 0.1832047402858734, -0.009759600274264812, 0.5615041851997375, -0.1412317156791687, 0.35856950283050537, 0.08226710557937622, -0.1418023407459259, -0.1685124784708023]",2,1
9654,5e20up,"[-0.3557395935058594, 0.144867941737175, -0.5097408890724182, 0.287894606590271, 0.4812011420726776, -0.04859726130962372, -0.05721047520637512, 0.09871107339859009, -0.5624477863311768, -0.2698553502559662]",2,0
9655,5dw50m,"[-0.16150428354740143, -0.1417229324579239, 0.26636242866516113, -0.2563457787036896, 0.21894040703773499, 0.0906403586268425, -0.27223649621009827, -0.25342175364494324, -0.20869584381580353, 0.277522474527359]",1,1
9656,5dt6bm,"[-0.500606119632721, 0.35552263259887695, 0.007820523343980312, 0.06235896795988083, 0.16545157134532928, 0.053127262741327286, -0.33507949113845825, 0.3117823004722595, 0.14672359824180603, 0.09567353129386902]",2,1
9657,5dra13,"[0.19237148761749268, -0.1094537004828453, -0.28325843811035156, 0.12873630225658417, 0.31091073155403137, 0.07924146950244904, -0.12642545998096466, -0.01571623608469963, -0.5620210766792297, -0.10358640551567078]",2,0
9658,5dp9b3,"[-0.2850911617279053, 0.5717529654502869, 0.07163217663764954, 0.0355587974190712, 0.023347502574324608, -0.12112710624933243, -0.012017803266644478, 0.4068738520145416, -0.4160228669643402, -0.1433354765176773]",2,1
9659,5l1wrx,"[-0.10734464973211288, 0.29272031784057617, 0.5788574814796448, 0.5007209777832031, 0.3291502296924591, -0.08069348335266113, -0.3506220877170563, 0.559486985206604, -0.10331180691719055, 0.14045117795467377]",2,1
9660,5l01mq,"[0.08494225889444351, -0.11505915224552155, -0.15143194794654846, 0.08230820298194885, -0.04874191805720329, -0.09427410364151001, 0.05210810899734497, -0.07537950575351715, -0.4178175926208496, 0.07340079545974731]",2,2
9661,5kyz59,"[-0.3109551966190338, 0.03199547156691551, -0.0620923712849617, 0.3335147500038147, 0.19629359245300293, -0.11463645100593567, 0.1695765256881714, 0.2049490362405777, -0.4559880793094635, -0.12505215406417847]",2,0
9662,5kw0a4,"[-0.30972421169281006, 0.25266414880752563, 0.2647145390510559, 0.44859614968299866, 0.3319781422615051, -0.13477572798728943, -0.21719220280647278, 0.7923005223274231, -0.2815369665622711, -0.6216927170753479]",2,1
9663,5ko80a,"[0.06472148001194, -0.09261027723550797, -0.2722955048084259, 0.1173032820224762, 0.027490811422467232, -0.1118820458650589, -0.00715264305472374, -0.052094101905822754, -0.0734468623995781, -0.18702270090579987]",2,0
9664,5knkhr,"[0.04367828741669655, -0.010754107497632504, -0.02701869048178196, 0.37143489718437195, 0.5104170441627502, -0.07921886444091797, -0.047388989478349686, -0.024547487497329712, -0.2615021765232086, -0.11611534655094147]",2,2
9665,5klkfe,"[-0.25802069902420044, 0.11204487830400467, 0.012407287955284119, -0.13825030624866486, 0.21284329891204834, -0.3855943977832794, -0.29358407855033875, 0.1717032790184021, -0.015783196315169334, 0.27298393845558167]",2,0
9666,5kl88o,"[-0.3195129334926605, -0.05766639485955238, -0.07979195564985275, -0.031204262748360634, 0.19262267649173737, -0.3341439366340637, 0.458706796169281, -0.03125442564487457, -0.00923229567706585, -0.27006182074546814]",0,1
9667,5kh1sg,"[-0.15461543202400208, 0.5990407466888428, 0.22177700698375702, 0.034549638628959656, 0.026779839769005775, -0.06215712055563927, 0.02559003233909607, 0.038131438195705414, -0.3738986849784851, -0.3361973464488983]",2,2
9668,5k3bct,"[-0.5532594919204712, -0.003145699854940176, 0.5340882539749146, -0.02784917689859867, 0.1765892654657364, -0.06825336068868637, 0.08681689202785492, 0.08675757050514221, -0.746374785900116, -0.2824271321296692]",2,2
9669,5jkuk6,"[0.2463676631450653, 0.14309674501419067, -0.0684133991599083, 0.12456648796796799, -0.02261158637702465, 0.002661160659044981, -0.010957170277833939, -0.0468580462038517, -0.6782899498939514, -0.20854249596595764]",2,2
9670,5jfd9t,"[-0.24881602823734283, -0.40572142601013184, 0.03974388167262077, 0.05381523445248604, 0.19956623017787933, -0.29202792048454285, 0.00562792643904686, 0.4915751516819, 0.07164224237203598, 0.18407420814037323]",0,1
9671,5je0tr,"[-0.11086271703243256, 0.24429571628570557, 0.0006500831805169582, 0.12064798176288605, 0.05548892542719841, -0.6632200479507446, 0.0180776659399271, 0.230133056640625, -0.04524821415543556, 0.1874801218509674]",2,0
9672,5j8pd5,"[-0.42602846026420593, -0.021586371585726738, -0.11384755373001099, 0.054168716073036194, 0.06647422164678574, -0.044763412326574326, -0.12465064972639084, 0.0832124575972557, 0.08853843063116074, -0.14858976006507874]",1,2
9673,5j745v,"[0.17153896391391754, 0.05430781841278076, 0.6379172205924988, 0.07962717860937119, 0.1271490752696991, -0.15207801759243011, 0.11570384353399277, 0.12968257069587708, -0.7481257915496826, -0.5863267183303833]",2,0
9674,5iozt6,"[-0.048709411174058914, 0.04852120205760002, -0.2040518969297409, 0.00023297301959246397, 0.15796031057834625, -0.2695530354976654, -0.02320191077888012, -0.03712998330593109, -0.6426448822021484, -0.5728281736373901]",2,2
9675,5ioy7l,"[-0.4581463932991028, -0.13673600554466248, -0.21335263550281525, -0.010014275088906288, -0.18619516491889954, -0.1656598150730133, 0.47873109579086304, 0.5143272280693054, -0.7559581398963928, -0.011568030342459679]",2,2
9676,5ilomd,"[0.19785578548908234, -0.15240056812763214, 0.028050212189555168, 0.15237565338611603, -0.04610227793455124, -0.20685158669948578, -0.0727292001247406, 0.20587928593158722, -0.7064728736877441, -0.4581972062587738]",2,0
9677,5il0u8,"[-0.04470346122980118, 0.2610827386379242, -0.09264775365591049, 0.05124324932694435, 0.15403036773204803, -0.2264324426651001, 0.173216313123703, 0.014855418354272842, -0.5531912446022034, -0.5702359080314636]",2,0
9678,5ih9j7,"[0.17479418218135834, 0.07762645184993744, -0.166925311088562, 0.3672575056552887, 0.253663033246994, -0.4846069812774658, 0.1202707514166832, -0.021983245387673378, -0.14979305863380432, -0.08762640506029129]",2,2
9679,5iceo2,"[-0.5882386565208435, -0.2294093519449234, 0.011439844034612179, -0.18424174189567566, 0.213910311460495, 0.04272491857409477, -0.11685730516910553, 0.27521729469299316, -0.11366108059883118, -0.008242576383054256]",1,2
9680,5iblp0,"[0.03477877378463745, 0.02425006590783596, 0.13603843748569489, 0.1502446085214615, 0.09287333488464355, 0.15918518602848053, -0.44451871514320374, -0.2564784288406372, -0.05575232952833176, -0.4773222804069519]",2,1
9681,5i89nf,"[-0.6336864233016968, 0.3171899914741516, 0.07180408388376236, 0.5046747326850891, 0.20404432713985443, -0.1126948893070221, 0.08129475265741348, -0.019731570035219193, -0.6470919847488403, -0.5457763671875]",2,1
9682,5i553k,"[0.23106543719768524, 0.03833175450563431, 0.012656466104090214, -0.11165053397417068, -0.019489062950015068, -0.0916590690612793, -0.27914246916770935, 0.09037404507398605, -0.19223956763744354, -0.013177895918488503]",2,1
9683,5hyfl2,"[0.1066538468003273, 0.09530257433652878, 0.04292112961411476, -0.03897020220756531, 0.13844409584999084, -0.26592138409614563, 0.02627456933259964, 0.2872154712677002, -0.25771206617355347, 0.18012100458145142]",2,2
9684,5ht3wh,"[0.07155536860227585, 0.03161997348070145, -0.33987340331077576, 0.183942511677742, 0.09153265506029129, -0.011505077593028545, 0.028314461931586266, 0.22858284413814545, -0.41661667823791504, -0.3239119052886963]",2,2
9685,5hnia9,"[-0.16087663173675537, 0.1224580630660057, 0.14333149790763855, 0.5980420708656311, 0.0529354065656662, -0.232153981924057, -0.1754569262266159, 0.2711922824382782, -0.6810178756713867, -0.47384393215179443]",2,1
9686,5hhuvd,"[-0.30563780665397644, 0.15808609127998352, -0.18780617415905, -0.36516493558883667, 0.01149755623191595, -0.18200290203094482, 0.0007184950518421829, 0.27924174070358276, -0.10218163579702377, 0.026871591806411743]",2,2
9687,5hfevx,"[-0.23914554715156555, -0.047706540673971176, -0.45693668723106384, 0.2549402117729187, 0.4212570786476135, -0.07904894649982452, -0.1330588459968567, 0.0978422537446022, 0.24034349620342255, -0.10087281465530396]",1,2
9688,5oszey,"[-0.37195834517478943, -0.24029335379600525, -0.164041206240654, 0.06950344890356064, 0.24498377740383148, -0.38770154118537903, -0.03702928498387337, -0.15450303256511688, -0.16948115825653076, 0.23773279786109924]",2,0
9689,5opxos,"[-0.31916701793670654, 0.28406235575675964, 0.14402247965335846, 0.2970007658004761, 0.42542922496795654, -0.1071743294596672, 0.10156496614217758, -0.050582922995090485, -0.31361785531044006, 0.18098381161689758]",2,2
9690,5oe9af,"[0.020437568426132202, 0.08635253459215164, -0.15405668318271637, 0.005735126789659262, -0.19601869583129883, -0.0359562411904335, 0.12595456838607788, -0.12837634980678558, -0.6039503812789917, -0.20657816529273987]",2,0
9691,5oc8b9,"[-0.34382495284080505, 0.3179404139518738, -0.09494814276695251, 0.43049508333206177, 0.06896559149026871, -0.12732653319835663, 0.06077435985207558, -0.3346545696258545, -0.6152428984642029, -0.41880738735198975]",2,2
9692,5oc7ey,"[-0.22457221150398254, 0.1620476096868515, -0.19044029712677002, 0.05571871995925903, 0.15389543771743774, -0.3371267318725586, 0.09541457891464233, -0.06444545835256577, -0.06081906706094742, -0.037038590759038925]",2,2
9693,5o5mvu,"[-0.039717309176921844, 0.24696679413318634, 0.6455927491188049, 0.5836111307144165, 0.35168418288230896, -0.018942581489682198, -0.42888209223747253, 0.6566681861877441, -0.25212669372558594, -0.46667706966400146]",2,0
9694,5o2v00,"[-0.2816261351108551, 0.11889763921499252, -0.20715881884098053, -0.05538894236087799, 0.4152311384677887, -0.14149606227874756, 0.0370110422372818, 0.06111697852611542, -0.6470935344696045, -0.12800465524196625]",2,1
9695,5np56y,"[0.03443862125277519, 0.07506626844406128, -0.11658081412315369, -0.008183334022760391, 0.13744758069515228, -0.1899174302816391, 0.13472646474838257, 0.13014249503612518, -0.12213940173387527, -0.609550416469574]",2,1
9696,5nac7v,"[-0.2668797969818115, 0.10504739731550217, 0.12254304438829422, 0.5930526256561279, 0.09949568659067154, -0.2358577847480774, -0.25391754508018494, 0.33151641488075256, -0.440762460231781, -0.4789147675037384]",2,0
9697,5n7vnj,"[-0.11291268467903137, 0.2062632441520691, 0.5081827640533447, 0.23371653258800507, 0.2938406467437744, -0.00595468282699585, -0.3836158215999603, 0.6361987590789795, -0.3201785385608673, 0.040352918207645416]",2,2
9698,5n6dxo,"[-0.21656936407089233, 0.2663954794406891, 0.23537610471248627, 0.4700045883655548, 0.28667423129081726, -0.05767909437417984, 0.04304736107587814, 0.10823706537485123, -0.5128467082977295, -0.4617590010166168]",2,0
9699,5n3fqv,"[-0.40243807435035706, -0.04753720015287399, 0.03519647568464279, -0.011015164665877819, 0.5052820444107056, -0.011763966642320156, -0.2008095383644104, 0.03698243200778961, -0.3705601990222931, -0.029101956635713577]",2,1
9700,5n2iu9,"[0.2719075083732605, 0.5715324878692627, -0.3347880244255066, 0.046353746205568314, -0.0066867670975625515, 0.011332383379340172, -0.08390147238969803, 0.45564091205596924, -0.34771421551704407, -0.20339375734329224]",2,2
9701,5mrjas,"[-0.24353165924549103, 0.01151458639651537, 0.3810053765773773, -0.010728667490184307, 0.1528238207101822, -0.0643305554986, -0.014566808007657528, 0.09614033252000809, -0.7698642015457153, -0.3109734356403351]",2,2
9702,5mnye6,"[0.016217287629842758, -0.09030042588710785, 0.21016483008861542, 0.06677667051553726, 0.6023954153060913, -0.04990927875041962, 0.07145944982767105, 0.1856411099433899, -0.21732135117053986, -0.16594098508358002]",2,2
9703,5mi315,"[0.21127355098724365, -0.025911884382367134, -0.06986407190561295, -0.129046231508255, 0.059379007667303085, 0.13439646363258362, -0.09534180164337158, -0.17416022717952728, -0.7037776112556458, -0.01571226865053177]",2,2
9704,5majip,"[0.12444741278886795, -0.01626407913863659, -0.19838103652000427, 0.1218300387263298, 0.35322263836860657, -0.07861950993537903, -0.13663844764232635, -0.1499004065990448, -0.17822465300559998, -0.4354933798313141]",2,2
9705,5m60sh,"[-0.2940340042114258, -0.04649591073393822, 0.22081737220287323, 0.05611202493309975, 0.2686573565006256, -0.14707599580287933, -0.023342810571193695, 0.2104567140340805, -0.21689307689666748, -0.1657547652721405]",2,1
9706,5lyk6h,"[-0.059639617800712585, -0.04373468831181526, -0.22006602585315704, 0.10801717638969421, 0.15727385878562927, -0.011100891046226025, -0.03756899759173393, 0.046744205057621, -0.48507681488990784, 0.020360175520181656]",2,2
9707,5lwjby,"[-0.20352722704410553, 0.024906786158680916, 0.2719208896160126, 0.5028766393661499, 0.03616994619369507, -0.2288781702518463, -0.5291367173194885, 0.2355842888355255, -0.7922965288162231, -0.47446542978286743]",2,0
9708,5lu5x6,"[0.06564111262559891, 0.07514508813619614, -0.18241317570209503, 0.6094680428504944, 0.209918811917305, 0.15107201039791107, -0.17870812118053436, 0.19795584678649902, -0.5353451371192932, -0.20837296545505524]",2,2
9709,5ltax9,"[0.08883819729089737, 0.27745717763900757, -0.21337004005908966, 0.21833592653274536, -0.07562195509672165, -0.07933477312326431, -0.02807379513978958, 0.17895427346229553, -0.2231457382440567, -0.7170490026473999]",2,2
9710,5lnmc8,"[0.027734871953725815, -0.10100548714399338, -0.034950003027915955, 0.014286280609667301, 0.5929319262504578, 0.017804190516471863, 0.12556111812591553, -0.01743174158036709, -0.0907503142952919, 0.09431825578212738]",2,0
9711,5lim5v,"[-0.2181367576122284, 0.1883557140827179, 0.42523398995399475, 0.08879824727773666, 0.09666094928979874, -0.07194126397371292, 0.017860956490039825, 0.1976003497838974, -0.4592858552932739, -0.37601786851882935]",2,0
9712,5lhy5o,"[-0.36601290106773376, 0.014852424152195454, 0.05117464065551758, 0.08074389398097992, 0.3113577365875244, 0.024696171283721924, -0.059269342571496964, -0.022951319813728333, -0.3039235770702362, 0.20111893117427826]",2,1
9713,5lfurb,"[0.4212118089199066, 0.24192269146442413, 0.028426047414541245, -0.0013301472645252943, -0.031125454232096672, -0.07673896104097366, -0.010183895006775856, 0.07418984919786453, -0.02062642015516758, -0.5530346632003784]",2,2
9714,5lalld,"[-0.3012934625148773, -0.13773998618125916, 0.04297997057437897, -0.15864397585391998, 0.1280607432126999, -0.023204579949378967, -0.3071490228176117, -0.08153176307678223, -0.028014542534947395, 0.2664526104927063]",1,2
9715,5l41jc,"[-0.1541355699300766, -0.08446463942527771, -0.08420561254024506, -0.053447175770998, 0.18468540906906128, -0.3583868145942688, 0.35036519169807434, -0.010117165744304657, -0.008335711434483528, -0.17823341488838196]",0,0
9716,5t4cza,"[0.21189290285110474, 0.5766107439994812, -0.08851863443851471, 0.05495963245630264, -0.018391883000731468, -0.04122525081038475, -0.11666085571050644, 0.3486030101776123, -0.29987746477127075, -0.11422521620988846]",2,2
9717,5t4c4s,"[-0.05244920030236244, 0.5894405245780945, -0.024999462068080902, 0.026686018332839012, 0.028866877779364586, -0.09304715692996979, -0.1059243381023407, 0.06474345177412033, -0.022048240527510643, -0.14670345187187195]",2,2
9718,5swzpg,"[-0.050504859536886215, 0.42910316586494446, 0.17007878422737122, -0.023176822811365128, 0.05539233610033989, -0.0789923295378685, 0.21600712835788727, -0.2045479267835617, -0.3094923794269562, -0.1556791067123413]",2,2
9719,5sr4mh,"[-0.577580451965332, 0.09009885042905807, -0.1483059525489807, 0.130336195230484, 0.23376180231571198, 0.008175184018909931, -0.09969336539506912, -0.04789847508072853, -0.6145025491714478, -0.2206667810678482]",2,2
9720,5sglld,"[-0.357786625623703, 0.5657352805137634, 0.11921010911464691, 0.0005934154032729566, 0.024669930338859558, -0.12453593313694, 0.032938070595264435, 0.3360826373100281, -0.37072041630744934, -0.0160300862044096]",2,2
9721,5sfpcv,"[-0.49916860461235046, 0.29164478182792664, 0.20292218029499054, 0.19200345873832703, 0.6199508905410767, -0.07709788531064987, 0.00197658222168684, -0.05507926642894745, -0.520240306854248, -0.1647515892982483]",2,1
9722,5sc8ag,"[0.2173951268196106, 0.02422267384827137, -0.03228701651096344, 0.36977139115333557, -0.10926736891269684, 0.09097128361463547, -0.10525908321142197, 0.18552528321743011, -0.0008755525341257453, -0.052681487053632736]",2,1
9723,5sbpnr,"[0.04939135164022446, 0.14196105301380157, 0.22589437663555145, 0.23765958845615387, 0.12067059427499771, -0.018711436539888382, 0.19267162680625916, -0.01641715131700039, -0.03148901090025902, -0.5791415572166443]",2,2
9724,5s93xe,"[-0.1105823814868927, 0.12968172132968903, 0.036119285970926285, 0.18485167622566223, 0.25284624099731445, -0.029197048395872116, -0.14479640126228333, -0.04495885223150253, -0.15682953596115112, -0.4231007695198059]",2,2
9725,5s5nvk,"[0.6141801476478577, 0.19075258076190948, -0.16352517902851105, -0.2848922610282898, 0.05652100592851639, -0.36216095089912415, -0.2048589289188385, 0.0104734618216753, -0.003447491442784667, -0.6177698373794556]",2,2
9726,5ryw7l,"[0.06356315314769745, -0.16775649785995483, 0.027676165103912354, -0.022931654006242752, -0.0798209086060524, -0.1284206360578537, -0.007895102724432945, 0.7509871125221252, -0.6544609069824219, -0.18348653614521027]",2,1
9727,5rwg6l,"[-0.1904488056898117, 0.011858307756483555, 0.26676684617996216, 0.08711477369070053, 0.37464895844459534, 0.015594471246004105, -0.01154197845607996, 0.22460715472698212, -0.20734994113445282, -0.24461455643177032]",2,1
9728,5rvjvq,"[-0.14028367400169373, 0.009414772503077984, 0.3479800224304199, -0.0641205906867981, 0.3434300422668457, -0.16636556386947632, 0.11979887634515762, -0.017490042373538017, -0.5840098857879639, -0.014406077563762665]",2,1
9729,5rts14,"[0.16956086456775665, -0.2921780049800873, -0.10697575658559799, 0.5303576588630676, -0.02554611675441265, 0.11298762261867523, -0.06332401186227798, 0.4259742498397827, -0.20993228256702423, 0.026838844642043114]",2,0
9730,5rpttb,"[-0.413202702999115, -0.03284035995602608, 0.10288281738758087, -0.020378533750772476, 0.36020714044570923, -0.33508771657943726, -0.31919920444488525, 0.27140265703201294, -0.14157576858997345, -0.06842775642871857]",2,2
9731,5rmm07,"[-0.26436856389045715, 0.2393781542778015, 0.5119870901107788, 0.5662652850151062, 0.39694634079933167, -0.13040749728679657, -0.3661571443080902, 0.6240864396095276, 0.1482003629207611, 0.2785956859588623]",2,2
9732,5rh8n8,"[-0.2833680212497711, -0.01768587902188301, 0.1115245372056961, 0.05263938382267952, 0.04621849209070206, 0.024769140407443047, -0.5668774843215942, 0.0422799251973629, -0.048517514020204544, 0.35439470410346985]",1,2
9733,5rgtx5,"[0.001185004599392414, 0.05367389693856239, 0.2476201057434082, 0.5676097273826599, -0.029415996745228767, 0.06529080867767334, -0.5735529065132141, 0.40153834223747253, -0.19714201986789703, 0.022869156673550606]",2,2
9734,5rg93u,"[-0.038833070546388626, 0.28350865840911865, 0.0569746308028698, -0.3128187954425812, 0.19611458480358124, 0.030762039124965668, -0.0003260526864323765, 0.16700437664985657, -0.4784386157989502, -0.17403149604797363]",2,2
9735,5rdrip,"[-0.06240519508719444, 0.24759376049041748, 0.6377065181732178, 0.4691677987575531, 0.3417571485042572, -0.049407824873924255, -0.3544958233833313, 0.8346208930015564, -0.3590473234653473, -0.3749363422393799]",2,1
9736,5rcugj,"[0.11369474232196808, 0.01580161601305008, 0.6570743322372437, -0.026149390265345573, 0.19052043557167053, 0.03148811310529709, -0.0712219700217247, -0.18340255320072174, -0.21794012188911438, -0.4093834459781647]",2,0
9737,5raznk,"[-0.5003312230110168, 0.24933215975761414, 0.10717383027076721, -0.0837746262550354, 0.5654212832450867, -0.0376117080450058, -0.36333054304122925, 0.24895159900188446, -0.07990241050720215, -0.49125269055366516]",2,1
9738,5raxvj,"[0.04150849208235741, 0.12292244285345078, -0.2226426899433136, 0.25401490926742554, 0.07386623322963715, 0.07063768059015274, 0.19469597935676575, 0.2076280266046524, -0.020652109757065773, -0.14846426248550415]",2,0
9739,5qyil0,"[-0.09838801622390747, 0.05903336778283119, -0.00912867859005928, -0.08463869988918304, 0.07455866783857346, -0.10193336009979248, -0.38057613372802734, 0.08167824149131775, -0.20418845117092133, -0.2703092396259308]",2,2
9740,5qxgca,"[-0.43708670139312744, 0.0758466050028801, -0.22625797986984253, -0.05244533345103264, 0.2992068827152252, 0.01624058373272419, -0.017976386472582817, 0.27743998169898987, -0.14435569941997528, -0.40068888664245605]",2,2
9741,5qtsds,"[-0.4256204068660736, 0.08762399852275848, -0.20848581194877625, 0.296545147895813, 0.24705249071121216, -0.02543826960027218, -0.018181543797254562, 0.31165453791618347, 0.0621771402657032, -0.48926907777786255]",2,2
9742,5qp71y,"[0.8116816282272339, 0.0524866096675396, -0.09887770563364029, -0.12143880128860474, -0.47617897391319275, -0.08908126503229141, -0.6470370292663574, -0.027131766080856323, -0.04593952000141144, -0.18534249067306519]",2,2
9743,5qnmx3,"[0.06605713814496994, 0.5913280248641968, -0.026513615623116493, 0.010260684415698051, 0.00742719043046236, -0.0009376912494190037, -0.13925141096115112, 0.3938414752483368, -0.09322135895490646, -0.04092627391219139]",2,1
9744,5qlzfn,"[0.08877456933259964, 0.3767896890640259, 0.20452532172203064, -0.01970328763127327, 0.039985980838537216, 0.0332479402422905, 0.10302632302045822, -0.16068220138549805, -0.35327473282814026, -0.40538132190704346]",2,1
9745,5qbh6f,"[0.09863592684268951, -0.024172214791178703, -0.16060936450958252, 0.10360212624073029, 0.6822320818901062, -0.04642537608742714, 0.012876211665570736, 0.0664333775639534, -0.6773818731307983, -0.18705309927463531]",2,2
9746,5qaug5,"[0.11077377200126648, -0.031870037317276, -0.09774134308099747, -0.12372909486293793, 0.37694665789604187, 0.027399735525250435, -0.27700743079185486, 0.13854002952575684, -0.3815532624721527, 0.0613381490111351]",2,1
9747,5qa20n,"[-0.16744938492774963, 0.5616886615753174, -0.21100157499313354, 0.033577751368284225, 0.029385486617684364, -0.12381286174058914, -0.014989667572081089, 0.29416409134864807, -0.2874814569950104, -0.21644747257232666]",2,2
9748,5q7azu,"[-0.711527943611145, 0.21765616536140442, 0.19957712292671204, -0.10342772305011749, 0.2547083795070648, -0.07232780009508133, 0.11466024816036224, 0.1018483117222786, -0.16018584370613098, -0.02162027172744274]",2,2
9749,5q74gd,"[-0.13707290589809418, 0.5776110291481018, -0.1838202178478241, 0.08808379620313644, 0.021774228662252426, -0.14079491794109344, -0.06993148475885391, 0.3710345923900604, -0.4766812324523926, -0.2888539433479309]",2,2
